Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index 
Walters K D,Australia,9.47%,1,1,0,0,0,0,18,18,90.00,18.00,0,0,0201,Home,0
Luckhurst B W,England,7.33%,1,1,0,0,0,0,14,14,24.14,14.00,0,0,0201,Away,0
Marsh R W,Australia,7.37%,1,1,0,0,0,0,14,14,63.64,14.00,0,0,0201,Home,0
Old C M,England,6.28%,1,1,0,0,0,0,12,12,120.00,12.00,0,0,0201,Away,0
Jenner T J,Australia,6.32%,1,1,0,0,0,0,12,12,48.00,12.00,0,0,0201,Home,0
Denness M H,England,6.28%,1,1,0,0,0,0,12,12,50.00,12.00,0,0,0201,Away,0
Thomson J R,Australia,2.11%,1,1,0,0,0,0,4,4,25.00,4.00,0,0,0201,Home,0
Greig A W,England,1.57%,1,1,0,0,0,0,3,3,300.00,3.00,1,0,0201,Away,0
Edwards W J,Australia,1.05%,1,1,0,0,0,0,2,2,14.29,2.00,0,0,0201,Home,0
Redpath I R,Australia,1.05%,1,1,0,0,0,0,2,2,22.22,2.00,1,0,0201,Home,0
Underwood D L,England,0.52%,1,1,1,0,0,0,1*,1,50.00,-,0,0,0201,Away,0
Knott A P E,England,1.05%,1,1,1,0,0,0,2*,2,22.22,-,0,0,0201,Away,0
Lever P,England,,1,0,0,0,0,0,-,0,-,-,1,0,0201,Away,0
Hurst A G,Australia,0.53%,1,1,1,0,0,0,1*,1,33.33,-,0,0,0201,Home,0
Arnold G G,England,,1,0,0,0,0,0,-,0,-,-,0,0,0201,Away,0
Chappell G S,Australia,35.88%,3,3,1,0,1,0,125*,174,78.73,87.00,1,0,0209,Away,0
Amiss D L,England,25.77%,3,3,0,0,1,0,108,151,68.33,50.33,1,0,0209,Home,0
Robinson R D,Australia,16.91%,2,2,0,1,0,0,70,82,57.34,41.00,3,1,0209,Away,0
Brearley J M,England,19.97%,3,3,0,1,0,0,78,117,52.94,39.00,3,0,0209,Home,0
Old C M,England,13.65%,3,3,0,0,0,0,35,80,74.77,26.67,2,0,0209,Home,0
Serjeant C S,Australia,9.90%,2,2,0,0,0,0,46,48,38.10,24.00,1,0,0209,Away,0
Barlow G D,England,11.77%,3,3,0,0,0,0,42,69,65.09,23.00,1,0,0209,Home,0
Marsh R W,Australia,8.87%,2,2,0,0,0,0,42,43,130.30,21.50,4,0,0209,Away,0
Bright R J,Australia,3.51%,2,2,1,0,0,1,17*,17,43.59,17.00,1,0,0209,Away,0
O'Keeffe K J,Australia,3.30%,2,2,1,0,0,1,16*,16,42.11,16.00,0,0,0209,Away,0
Lever J K,England,5.12%,3,3,1,0,0,0,27*,30,30.00,15.00,0,0,0209,Home,0
Knott A P E,England,4.27%,3,3,1,0,0,1,21*,25,86.21,12.50,3,0,0209,Home,0
Greig A W,England,4.44%,3,3,0,0,0,1,22,26,47.27,8.67,1,0,0209,Home,0
Randall D W,England,4.27%,3,3,0,0,0,1,19,25,75.76,8.33,2,0,0209,Home,0
Willis R G D,England,1.19%,3,2,1,0,0,0,7,7,41.18,7.00,0,0,0209,Home,0
Hookes D W,Australia,2.89%,2,2,0,0,0,0,11,14,25.00,7.00,1,0,0209,Away,0
McCosker R B,Australia,2.47%,2,2,0,0,0,0,11,12,27.27,6.00,1,0,0209,Away,0
Walters K D,Australia,2.47%,2,2,0,0,0,1,12,12,50.00,6.00,1,0,0209,Away,0
Miller G,England,0.68%,1,1,0,0,0,0,4,4,100.00,4.00,0,0,0209,Home,0
Willey P,England,1.19%,2,2,0,0,0,0,6,7,31.82,3.50,0,0,0209,Home,0
Thomson J R,Australia,1.24%,2,2,0,0,0,0,3,6,40.00,3.00,1,0,0209,Away,0
Cosier G J,Australia,0.62%,1,1,0,0,0,0,3,3,27.27,3.00,0,0,0209,Away,0
Hughes K J,Australia,1.03%,2,2,0,0,0,0,3,5,29.41,2.50,2,0,0209,Away,0
Malone M F,Australia,1.03%,2,2,0,0,0,0,4,5,55.56,2.50,0,0,0209,Away,0
Underwood D L,England,0.85%,3,3,1,0,0,1,5,5,15.63,2.50,0,0,0209,Home,0
Walker M H N,Australia,1.03%,2,2,0,0,0,1,5,5,38.46,2.50,1,0,0209,Away,0
Davis I C,Australia,0.21%,2,2,0,0,0,1,1,1,14.29,0.50,0,0,0209,Away,0
Dymock G,Australia,0.41%,1,1,1,0,0,0,2*,2,100.00,-,0,0,0209,Away,0
Pascoe L S,Australia,0.82%,2,1,1,0,0,0,4*,4,33.33,-,1,0,0209,Away,0
Gower D I,England,30.15%,4,3,2,0,1,0,101*,123,88.49,123.00,2,0,0215,Away,0
Boycott G,England,18.14%,4,3,1,0,0,0,39*,74,36.27,37.00,2,0,0215,Away,0
